,f0,f1,f2,Chemical No
60,1.074668037943877,-0.4219391846600472,1.2841247707398566,0.0
61,-1.0661525054707583,-0.4423553758055974,-0.4824319587242585,1.0
62,-0.594332977753342,0.4014434882960635,-0.8425851997638703,1.0
63,1.4951166676502987,0.6942719045923555,1.2976941357440708,0.0
64,-1.1034338071545227,-1.5402493792233576,-1.498317216873168,1.0
65,0.217271162406826,0.9633612051870302,-2.0588863234565817,1.0
66,1.6607901516535164,1.1744254485440515,1.5912703767252052,0.0
67,1.2833187104870338,1.5376630360517685,1.1929534767943055,0.0
68,1.1607557904931092,0.3141401541157435,0.9583938986260963,0.0
69,0.13840468497542052,-1.3134942949123343,0.32701184361450236,0.0
70,0.08179456094065077,-0.6136465659487522,0.18991321617829118,0.0
71,-0.7305040797735353,0.2764496748879951,-0.7799955456085159,1.0
72,0.7823209750360353,0.8267713901928644,0.720220587647917,0.0
73,-0.5813849877600412,0.6121377490223537,-0.6490907077870699,1.0
74,-1.1311730830158129,-0.8142388005434775,-0.8795111480854795,1.0
75,-0.6447954155241301,-0.28755954643558085,-0.7949329560380705,1.0
76,1.3403550099552168,1.7218964973304618,1.1203776463327917,0.0
77,-1.2245315306067488,-0.39783804146619217,-0.011636784666924638,1.0
78,0.36661799897639535,2.1269558568759854,-0.9933819264484584,1.0
79,-0.48517966425958625,-1.880016716260675,0.52673311543971,0.0
80,2.854612373492348,2.810619239340851,2.112519722588066,0.0
81,1.8759971802055233,1.0928424537222687,1.9486303718970326,0.0
82,0.14123071295317055,1.3689865534654149,-1.250585047120443,1.0
83,-0.5620041296185981,0.14485545166040148,-0.9664586636614483,1.0
84,-0.5195574380374206,0.4881053991075256,-0.5855311082735065,1.0
85,0.9467043838820454,0.5450256674421623,1.0227004764274357,0.0
86,-1.6243344148351881,-0.7967698937518535,-0.10350276794013905,1.0
87,-1.7780156052315474,-0.6169143565766512,0.6217262507032351,1.0
88,-1.4645390647807037,-1.04145131657763,-0.0331736312651909,1.0
89,1.4048734180569264,1.210144085686116,1.002855065425217,0.0
90,-0.044774503952438656,-1.1348730498117499,0.5873155267836995,0.0
91,0.0508598407719969,0.4502278165246674,-1.742533154680325,1.0
92,-0.7775653825174988,-0.45095794799048144,-1.003484883216956,1.0
93,0.2825821408399149,-1.181484553090115,0.26368132067255423,0.0
94,0.20226441722176203,-1.0356161891365354,0.9470812148763957,0.0
95,-0.6438978814514589,0.5658759336741289,-0.9090845269638181,1.0
96,-1.1169834039797804,-1.6987138436667095,-1.1805712045028633,1.0
97,-1.6919085108064371,-1.4810297492686952,-0.14036206437252824,1.0
98,-1.703294409452319,-0.5107924163840205,0.1821826370665675,1.0
99,1.0187531603520588,0.04901151763915806,0.8665496971992389,0.0
100,-0.12702044475875515,0.9292522083713882,-1.3370798331710092,1.0
101,0.6641361561976196,-0.8218878342649879,0.716899345628079,0.0
102,-0.8184718344661698,-0.4410994764078004,-0.8004430908040414,1.0
103,-0.6705210315954564,0.3150224638554883,-0.7605512467302118,1.0
104,0.8320794257792336,-0.13575026588442668,1.0085373887433815,0.0
105,-0.6625142376409234,1.0005968055674312,-0.24329571663367297,1.0
106,1.0808020660281992,0.06293845024531673,0.7608493890845907,0.0
107,-0.8006987733985875,-2.341108072085892,0.05600545725397223,0.0
108,-0.7650328155357305,-1.5908887111131191,0.13366179916052945,0.0
109,1.871532902233234,1.9797880232917788,1.5058888307613396,0.0
110,0.7683634041020811,0.3384726409010731,0.5496525121217994,0.0
111,-1.1115664095139193,0.43485103349911586,-0.07213558643878758,1.0
112,0.7362194936377089,0.2001911237413833,0.8957236907482178,0.0
113,0.8194286902789146,0.486083322514355,0.598673242318452,0.0
114,1.5678536899099298,1.1066258999312732,1.3348176819194781,0.0
115,-1.4451345177814359,-0.5605228516287778,-0.4420436074603884,1.0
116,0.0037930036650958817,-0.9879195425468503,0.49617302108299344,0.0
117,0.7641693958021851,0.14512793139438343,0.8183035689152013,0.0
118,-0.3210999114408493,-1.0574939428176684,-0.19610704083598626,0.0
119,0.42186029130692304,0.14756796633963043,0.8287183691036633,0.0
120,1.2080320174946884,0.27281299019468824,1.1492508773578805,0.0
121,-0.15775500021892824,0.1665093600257956,-1.559001727620254,1.0
122,0.5092889562743081,-0.3781864300132555,0.6340022255534608,0.0
123,-0.5484559752106907,-0.6576320644180222,-1.2483695615983261,1.0
124,0.6744040160806335,-0.007618543483564219,0.6713437819527428,0.0
125,0.9815433076065917,0.9759607985316988,0.7893199663528676,0.0
126,1.532257839235263,0.5533909475496551,0.9166161922026432,0.0
127,0.0074496782062956615,1.3467678639462803,-1.156587862180116,1.0
128,-0.17661876699920454,1.7120786426794887,-0.25486493849145214,1.0
129,0.8627010561032341,0.2502528820932411,0.9169681815732789,0.0
130,-0.2279483796909506,-0.08984838710589226,-1.4188425068792205,1.0
131,-1.1762373568117515,-0.7116971643924942,-0.3220313289195538,1.0
132,-0.3593476360546738,0.7654192355744568,-1.0323443439580768,1.0
133,1.4889360123706123,1.413573751958466,0.9476016140187266,0.0
134,-0.5927629978933515,-1.6983511865470184,0.21814476489380216,0.0
135,1.2085555263323184,0.22904248339706362,0.9676843827394194,0.0
136,-0.27426351733439014,-1.1955735116315007,0.005191146196509132,0.0
137,0.06587886145649235,-0.8192438778865309,0.4425453493512214,0.0
138,-1.0213216556157012,-0.5636809130090574,-1.1764013085975427,1.0
139,-1.0083615483998727,-0.41816517028006334,-0.7464989237089685,1.0
140,-0.22455820479042773,0.09609190182744493,-1.4020499185868467,1.0
141,-1.2115777123406617,-0.49445340413492495,-0.8976310038341389,1.0
142,1.204147890334208,0.36748313581895115,1.1033171664173602,0.0
143,-0.8542448253366677,-0.77907279709273,-1.577137909301715,1.0
144,1.7509967800146662,1.75600216101644,1.4204791375394985,0.0
145,0.6006844744688786,-0.5398600422755024,0.7023198865534694,0.0
146,-1.5331578277208293,-0.9466527157653947,-0.22665874158867605,1.0
147,-0.9514352892251848,-0.5390117214820377,-1.2231152971051757,1.0
148,-0.3164975970010291,1.8357413616139155,0.08568995654722168,1.0
149,1.1421226979176593,-0.0550093028603885,1.6068431477895042,0.0
150,-1.3322816151473758,-1.0916754313063686,-0.9997822659897101,1.0
151,-1.2977641794697015,-0.9748865525292864,-0.4240018631518788,1.0
152,0.04785775403842442,-0.7166271649729068,0.2918463372830855,0.0
153,-1.0410144254251847,0.5841579559880469,0.23057163530486763,1.0
154,2.0918917483130897,1.5617702104871585,1.7727577065204936,0.0
155,-0.13568426133700626,-0.08217778383482852,-1.943776688422579,1.0
156,-0.021371883717974063,-1.2839635187221572,0.4362287419676168,0.0
157,1.1974580013547285,0.4103079091912238,0.9647495488147687,0.0
158,-0.09122968485889235,-0.9392963393086111,0.5911783090603082,0.0
159,1.6919645986248253,1.2657726706230092,1.6082516778824483,0.0
160,0.3562949198012062,-0.22652980364685726,0.5649720985947104,0.0
161,0.4058679087721849,-0.5786192622244997,1.0718695467373782,0.0
162,-0.30156273152116453,-0.6272108652249656,0.18335351286217552,0.0
163,0.6623728729651412,-0.41708315433600957,0.8226845936752695,0.0
164,-0.724368376351534,0.49504859096239356,-0.37524431235111766,1.0
165,0.4072372797272022,-0.804547179688732,0.629200886161277,0.0
166,0.4188124204462431,-0.22343996010805176,0.44890984054054667,0.0
167,-0.8521369292552747,-1.4855816753413125,-2.0258281471559316,1.0
168,-1.2648044437773385,-0.4424980176469039,-0.45321459916160706,1.0
169,-0.5207536974834072,-0.40588167308125567,-1.611563007470503,1.0
170,-1.209021519475698,-1.3291588688118738,-0.7953741714609249,1.0
171,-0.7771976040946492,-0.7532810650684245,-1.1616432538345443,1.0
172,-0.4546519758319041,-0.23200064926270197,-1.6255621406602567,1.0
173,0.17437731210948818,-0.5809484291218735,0.2364990917522881,0.0
174,-0.37240472767076677,0.35446000787813925,-1.2685750026903153,1.0
175,-0.5689404843240929,0.2868550088365862,-1.0336887784626037,1.0
176,-1.3281757559724146,-0.24364834906648372,0.2766510282350563,1.0
177,0.30032179671450976,-1.3912193707687537,0.8652320914205059,0.0
178,-0.6929778132027233,0.5343697331702968,-0.37939973523919457,1.0
179,-0.11644845729936051,-1.7519551889439606,0.7281696849679842,0.0
180,2.4972763117338714,2.5860021040776835,1.499699755797115,0.0
181,-0.43574500402092853,-1.5516667266944741,0.18285948834704943,0.0
182,-1.321344350085537,-0.23042876806337265,0.07791795056329691,1.0
183,0.4723694474208158,-0.08553931331525692,0.10443660654998331,0.0
184,1.3450882972817222,0.47247603746920563,0.9839448814710648,0.0
185,-1.4999437489317269,-0.7432624861781906,0.48722183458613016,1.0
186,-0.3906838982975696,1.0241008762641945,-0.4073460032674371,1.0
187,-0.3116343068404097,0.8469936392075738,-1.748142810118489,1.0
188,-0.19826317762481938,-0.6119911258372884,-1.9126473192945261,1.0
189,-0.49310398946615336,0.39717329523044054,-1.107055553176175,1.0
190,1.9409726905394709,1.6205659292410404,1.6742236236759962,0.0
191,1.5567726244371658,0.24613935852597338,1.127878323813903,0.0
192,-1.391098414882148,0.1695593144739991,0.38136719602073316,1.0
193,1.4687703809342727,0.9121777575381704,1.1789986752935004,0.0
194,-1.0938418001620076,0.00995541286214459,0.19719794168406926,1.0
195,0.28093527082222436,-1.7470504198059909,0.92769555891488,0.0
196,0.5813329717242873,-0.2710530871267381,1.0312989060466706,0.0
197,0.48861201376069374,-0.3569559065465319,0.7277048151687198,0.0
198,-1.0764808450781505,-0.17697149598135206,-0.2742013963787461,1.0
199,-0.3645127988603927,0.23358268828648182,-1.3625656240988664,1.0
200,-0.8459679345647427,0.990449246247037,0.18461249256755996,1.0
201,-0.399959706198248,0.13986857713523318,-1.6252857490142778,1.0
202,0.9079518290205564,0.5017062203170635,0.8447661346232807,0.0
203,0.4006141112892437,-0.39188282220523624,0.4658083774532428,0.0
204,-0.24969851387462605,-1.8183603728607756,0.4807981186462314,0.0
205,-1.405800762350888,-0.3971425741537938,0.21771651821521662,1.0
206,-0.3689770274762649,-1.1789794038832186,0.12519918311711078,0.0
207,-0.18198173576184237,-0.5327610911443142,0.17771143731335057,0.0
208,0.7224614049170999,-0.40189177760108297,0.733260100676499,0.0
209,0.32214362300745086,-1.1643955797914816,0.7675795473612788,0.0
210,0.9786706435682584,0.9949649799117469,1.089789707459207,0.0
211,1.4412918303589917,0.6759420669315892,1.2463008213629703,0.0
212,0.5872579204066648,0.5027556382277971,0.42456450192032075,0.0
213,0.07098229384316403,-1.0383832296405078,0.36102177092963095,0.0
214,-1.0219457403112884,0.3594710047750308,-0.44053590905277096,1.0
215,-0.16218613792119696,1.6895786798360009,-0.8978865972251016,1.0
216,-1.5578829754083499,-0.2997574460777527,0.31863814499448073,1.0
217,2.3037530226634666,1.8441159697222214,1.890443762339977,0.0
218,-1.0407389123029136,-0.1981393924385434,-0.4678068822820844,1.0
219,0.21924900055286087,-1.1657139219871748,0.42885531711547636,0.0
220,1.4522799256553849,0.604207185042905,1.237835858329447,0.0
221,-0.4265276868085287,0.10908594994378817,-1.4756042611318336,1.0
222,-0.4017787115188105,1.8815211017638473,0.008674599682316599,1.0
223,-0.3439411645431618,0.5150594379465825,-1.145838966867973,1.0
224,-0.9533727091660019,0.21562391930904462,-0.55260291140029,1.0
225,1.1276121315957617,0.7780421071028522,0.6719922972625423,0.0
226,-1.0797742641463828,0.17990512302085174,0.4056247821331943,1.0
227,-1.0937325042929609,0.44882954565215605,-0.036628332454188325,1.0
228,1.2994943121342861,0.9071413224658565,0.9478181133782121,0.0
229,0.633376818411249,-0.7641236370286308,1.0499902300136985,0.0
230,-1.2135498189161873,0.6756135827598057,0.5948760557812083,1.0
231,-0.11199249193330789,-0.5998727729060911,0.4511388176680153,0.0
232,1.263563754874371,1.0733785269933656,0.7803842840721353,0.0
233,-0.17214032095931395,1.0263278011148678,-1.425505940500701,1.0
234,1.0753208890168737,-0.3248258867283121,1.0534013813867824,0.0
235,-0.743631596867006,0.28299517670275026,-0.6236122635597646,1.0
236,-0.14372386041050447,-0.5992428239766678,0.1655014375240429,0.0
237,1.1749754112108375,0.09767709737013211,1.5085042634091328,0.0
238,0.05954067118596234,1.7928228177710306,-0.8773101606282515,1.0
239,-0.9497990837974857,-1.3185966645974052,-1.9146907686483714,1.0
240,-1.2389242393914508,-1.4327523144835197,-1.0027430100772956,1.0
241,0.5010901144388916,-0.7065755715887951,1.0992777184410152,0.0
242,1.8464758020067755,1.5675655748110109,1.5109073605357106,0.0
243,2.5998393328518477,3.2203544238004462,1.3300295826289208,0.0
244,1.136252032625102,0.172690751898631,1.1114669549956622,0.0
245,1.4472222869909226,1.5534234092178185,0.7403614099614207,0.0
246,0.44002265479753233,-1.3202330096107648,1.3405020206351688,0.0
247,0.13689051569875313,1.2008655639892696,-1.5112449080382335,1.0
248,-0.04601938875157218,1.1704713545521315,-1.366213050830287,1.0
249,-0.5418883107929308,0.5910105765878036,-0.5962041309546843,1.0
250,0.9211610850570559,-0.3020556643974821,1.1594416342720797,0.0
251,-0.9218795880294387,-0.1923573484127571,-0.9993710586921893,1.0
252,-0.6201508094921467,0.28841514771935906,-0.9211702121278679,1.0
253,0.8784800001758565,0.3151168896208373,1.188006785562023,0.0
254,-0.8737171512026765,-0.0629624600844477,-0.4392642164854574,1.0
255,0.5480545549372969,-0.35059621245098255,0.8619433918224215,0.0
256,-1.044555554851898,-0.5126208465501956,-1.1247783094505162,1.0
257,-0.3498473104697969,-1.7848182944503326,0.3954703116968541,0.0
258,1.8985138204012868,2.431160193909694,1.11969785115329,0.0
259,-0.07144375676136042,2.722263461995448,-0.21697440229751916,1.0
260,-1.401383562918915,-1.4390947073403664,-0.9790108428336666,1.0
261,-0.8376212240331359,-0.5449619440077383,-1.0715754494844312,1.0
262,0.4018283159753011,0.17516350286733692,0.24050849064078814,0.0
263,1.5717909166565298,1.0051878800510772,1.3013653050416565,0.0
264,-0.7780019269472509,-0.6241253809038121,-1.0290529758420814,1.0
265,-0.39405358475164426,0.9627239678370825,-0.4753558858279397,1.0
266,-0.13419174220198077,0.8090580170725393,-1.9525291865774084,1.0
267,1.199659475509849,0.562014800069218,0.7854242677101628,0.0
268,0.14531008337071066,1.5106541709566903,-0.7578533991439651,1.0
269,-0.21798732619566225,0.7618871525014347,-1.2459677381961205,1.0
270,-1.3158279236820416,-0.6637678834512214,-0.9909472873702367,1.0
271,-1.566965529328163,-0.9353417549965641,-0.10093789836741655,1.0
272,-1.0087965838357968,-0.35328778813378514,-0.7236810113535173,1.0
273,0.5036856063121918,0.7701031284124582,0.18370915150375902,0.0
274,-1.6498759647596521,-0.9563767930641445,0.27212534440911323,1.0
275,0.5239224381833081,0.1775671925366432,0.47786392797586263,0.0
276,1.0283652696876522,0.34380178258467287,0.8258254102772953,0.0
277,0.9358108165505188,-0.4143008682985889,1.0232045054971661,0.0
278,1.1014883839942942,0.031160266400615918,1.4443899039666948,0.0
279,1.1445246704144358,1.027379197903428,0.8061587969862261,0.0
280,-1.52861761767575,-1.044247665955807,-0.22848775829687828,1.0
281,-0.5591038996805787,-0.1153489220070946,-1.0801637925762106,1.0
282,0.19028068836981998,-0.16022227878318768,0.6228724733655694,0.0
283,2.112934198301139,0.8967018797195557,1.645967793648182,0.0
284,0.13856619807276324,-0.9123957479101085,0.9069248130255242,0.0
285,0.08616638823124899,-1.1509376221136238,0.2773997395587797,0.0
286,-0.14535560763499158,-0.10203541853358392,0.2146972509296362,0.0
287,-0.6764944956990916,0.847794702846664,-0.370711909815103,1.0
288,0.5428636714300564,-0.16257413133714482,0.708448474340515,0.0
289,0.8610371656763405,0.8922120741846696,0.3958794893026316,0.0
290,-0.4387228860260755,-0.566005386189535,-2.29489800141769,1.0
291,-1.2747727591598417,-0.30601045221987966,-0.23467381615286276,1.0
292,1.5557046957049547,0.8824575903791168,1.284856340592168,0.0
293,-1.3493950379525572,-0.4115783952059279,-0.10976872892631848,1.0
294,1.0770966200962262,1.1804263058096793,0.9063716538989538,0.0
295,-1.4314285020391184,-0.33479736598212645,0.0019377143397059193,1.0
296,-0.7990412332243476,-2.369252731729763,0.3453373492916,0.0
297,0.08627381659335155,0.965956783655901,-1.5914243033504092,1.0
298,2.2103228318458465,1.764118533143459,1.5058304692490347,0.0
299,-1.2280559031197642,-0.7018853333134459,-0.2314809769353245,1.0
300,-0.5214970290779454,-0.15915979143105546,-1.2183996975476756,1.0
301,-0.37105406447834366,-1.7750726239074166,0.697118955978296,0.0
302,-1.200517553019126,-2.1543290540412916,-0.4053603648169529,1.0
303,-1.6474139030595214,-0.3758057680047425,0.5152525192538293,1.0
304,1.3828687445939507,1.4907976557598006,0.6487659549955881,0.0
305,-1.2598619028062856,-0.9493897366784236,-0.9869572875903887,1.0
306,-0.1879119384662933,-1.6793991507426667,0.05277700815010721,0.0
307,-0.5071453255409796,0.4552584026215321,-0.7751813191081416,1.0
308,-0.6687814612499813,0.2099919599642584,-1.0519139906082142,1.0
309,0.40793437422048345,-1.2501846703788775,0.5859915748694937,0.0
310,1.2422184251009576,0.31744645230274143,1.0568447376712418,0.0
311,-0.4941939662108077,-2.207583419369077,0.24442569931494298,0.0
312,0.37226679345101776,-0.5112149794911007,0.2744602207237895,0.0
313,-0.22003596711496923,2.3043513781253737,-0.2676337896500168,1.0
314,-0.10682435835020788,-1.6553894920091825,0.2505410227126831,0.0
315,0.18799696150113362,-0.6085487670400375,0.6200327366965166,0.0
316,-0.21609672052315745,-1.1214020215799851,0.48495645494038075,0.0
317,-1.1464148410735917,-0.7043265700273407,-0.7295130804574107,1.0
318,0.2339836488216376,1.3963829895189466,-1.3341628177501725,1.0
319,-1.1321658855779264,-0.9460272135386625,-0.8221761116123683,1.0
320,-0.9491658295155382,-0.2743204795021659,-0.8456784229362837,1.0
321,-1.1146330049225053,-0.25598563351597686,-0.23186220818618822,1.0
322,0.18589382185518086,-1.0449698598809238,0.7482604364325148,0.0
323,-0.35734614316234087,0.6734478843505183,-1.3331631938417,1.0
324,-0.6940775851729242,0.9730028428840234,0.12910033086503037,1.0
325,1.4488127614019561,0.9011077666310399,0.9302387643766593,0.0
326,1.0711191984978243,0.981211822184366,0.4930576341370072,0.0
327,-0.17672978774618614,-1.4264956031037739,0.6801003836081381,0.0
328,-1.2258352684447025,-0.2690667116718167,-0.055200045728734194,1.0
329,0.42998066109383587,-0.08110580831432347,0.5332423020673215,0.0
330,-1.416521114142498,-1.2733040969710638,-0.35848899294486064,1.0
331,-0.7445885329061589,0.9178892814456535,0.4207277696409687,1.0
332,0.9702245454900723,0.8854372704835319,0.8959869001410629,0.0
333,1.0694130877655874,0.23941917801147555,0.9970725072960009,0.0
334,-0.6273633766498905,0.01883830081116425,-1.145140429090899,1.0
335,-1.3408297829962688,0.2972844109507851,0.26786876483702643,1.0
336,-0.5060926882388561,0.6058339103005416,-0.8822861976355938,1.0
337,0.41366004762838054,-0.2574258908079214,0.42847404526385136,0.0
338,-0.77182369137743,-1.6197536748352623,-0.05496883042472878,0.0
339,1.856549402846393,1.3864361083459635,1.191878710361947,0.0
340,-0.6295219357794505,-0.14128145999723263,-0.9810020289695024,1.0
341,-0.3429795236485399,1.336123414249355,-0.5470932822786445,1.0
342,-0.23053230872648264,0.9582186936236362,-0.8787929174396841,1.0
343,1.9163668967672731,1.891491980694,1.641709802989736,0.0
344,-0.9315964960947163,0.2622388434962676,0.02747156285742986,1.0
345,0.15073841955756767,0.4858631628786779,-0.053663902684779455,1.0
346,-0.41929604933203307,0.7325171809734693,-0.8329829076256478,1.0
347,-0.5643598445809154,1.1618098967473756,0.039608395399657916,1.0
348,-0.7122302929099373,-1.0578838786367504,-1.4462177075181437,1.0
349,1.442313027339352,1.3645275848954463,1.2834623123737854,0.0
350,-1.269505871115053,-0.9491489425227607,-0.934849003235404,1.0
351,-0.21717644872620356,-1.9061426999521471,0.45506249445284763,0.0
352,-0.9335639025040053,-0.7688145005200343,-1.0683722297478129,1.0
353,0.7505259981106949,0.08740050322543734,0.7043485357784183,0.0
354,-1.7285606869077612,-1.4658878912890436,-0.561942215226859,1.0
355,-0.20844796477403493,1.8562545285753858,-0.4330918060779367,1.0
356,1.3796618506900251,0.888684823365654,0.9703501805255109,0.0
357,-1.1791535066139496,0.07884365944660186,-0.03668183417582167,1.0
358,-1.1690810924715191,0.19450906084345285,-0.14034718198734664,1.0
359,0.8219028923532622,-0.06501705001425324,1.2316216864099525,0.0
360,-0.08043856893846607,0.020013453760610367,-2.1455547460176105,1.0
361,-0.4227349606640735,0.610188042273506,-0.7179321445215341,1.0
362,-0.6469038150199632,0.3924776008803391,-1.0521016144525175,1.0
363,1.5548193510572477,1.6820880297731533,0.8971160915633896,0.0
364,-0.3821145836957728,0.9952360267864858,-0.38619101410751144,1.0
365,-0.41366843009481047,0.0007107676141600988,-1.6593158954855525,1.0
366,0.14026557568141773,-2.0933876480912312,0.7449067159475286,0.0
367,-0.5989499248888105,0.24915535109263715,-0.9936540354265616,1.0
368,0.2676071664234577,-0.657234381524364,0.6164914292337046,0.0
369,1.9386344690806383,1.8713310835925927,1.4937953172711933,0.0
370,-1.173352503335372,-1.6285828582886244,-1.93183014299801,1.0
371,-0.5037214044435228,1.039454715343888,0.006817360979074777,1.0
372,-0.7931864103131716,-1.0659487126853728,-1.236357435696707,1.0
373,-0.04846806884561542,0.3627243752719712,-1.3631122094413817,1.0
374,-0.13184938764786697,0.9331152844872892,-0.7403758489940697,1.0
375,0.034325498692925366,1.0078558704496234,-1.7157331132519387,1.0
376,0.31903779544179045,-0.7042949590759929,0.548864411036286,0.0
377,-0.7262166843345015,-1.0568682115844072,-1.5976315370510596,1.0
378,0.1777537331518518,-1.426914868673973,0.7271646425043634,0.0
379,-0.031305075318451704,-1.2855438466700753,0.5712047073914412,0.0
380,1.7549122582925902,2.1244946397311426,1.2229000817554834,0.0
381,-0.770050902085602,-0.47965209236041817,-0.8208734147734695,1.0
382,0.008116172275961422,1.1262920985415237,-1.1780328192968144,1.0
383,-0.9046611264352973,0.6509596182526316,-0.2584679204959758,1.0
384,-0.5976313810604749,-0.6031265265739311,-2.044699324675193,1.0
385,-1.3113611027445247,0.4209069619233468,0.35586471123915797,1.0
386,-1.2451592076379523,-0.6842312238553825,-0.5917742848517479,1.0
387,0.8969156942357344,1.4067424161338693,0.366530044781011,0.0
388,-1.3294414877667629,-0.11347119436927165,-0.04490038266350064,1.0
389,-0.34064066676626514,1.409169144024002,-0.15558380260198007,1.0
390,0.8751956361170503,1.104497018312922,0.40508008600153284,0.0
391,-0.5576255114087151,0.7457827759666203,-0.300375974572409,1.0
392,0.252645343989154,-1.0961962060306416,0.694596521626164,0.0
393,-0.026752362319892503,0.7507867765774398,-1.413947719389325,1.0
394,0.6212094850907298,0.476503688879788,0.9709754226111378,0.0
395,2.0380871405644205,2.3227528497215006,1.1131090399148007,0.0
396,-0.2772441990294101,-2.1080528048751983,0.3961070620264116,0.0
397,1.8616640162404312,1.6500385419504606,1.3514121408396598,0.0
398,0.439829631553898,-1.0329381632588917,0.562708158134937,0.0
399,0.42633413189666686,2.183932245379276,-0.8853763377791438,1.0
400,1.2533806872366404,1.0413065299199933,0.7309991559602546,0.0
401,0.6083720585437153,0.8042890523057868,0.2540676688829396,0.0
402,-1.15266523306185,-0.49597324970974854,-0.230968460841567,1.0
403,1.0114949166157414,0.06727230651984865,1.0197441461043788,0.0
404,-0.2692349625800826,1.1962693121660808,-0.7774004009704832,1.0
405,-0.1594715107655303,1.1427485587994484,-0.8406168619748308,1.0
406,0.9155586873801622,0.33300667107085563,0.901690681193523,0.0
407,0.7041511708845786,-0.5395957348364516,0.7674222388925905,0.0
408,-0.39829080520952803,-1.3108827683274977,-0.24319460414148092,0.0
